ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7520213,HS323618,05/17/2010 07:00:00 AM,091XX S MAY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2222,022,21,73,26,1170263,1844101,2010,02/04/2016 06:33:39 AM,41.727698764,-87.651890238,"(41.727698764, -87.651890238)"
7520214,HS323554,05/24/2010 12:00:00 AM,014XX N LOTUS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2532,025,37,25,14,1139749,1909088,2010,02/04/2016 06:33:39 AM,41.906641989,-87.762087249,"(41.906641989, -87.762087249)"
7520218,HS323566,05/24/2010 09:30:00 AM,011XX N SPRINGFIELD AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,true,true,1112,011,27,23,04B,1150174,1907398,2010,02/04/2016 06:33:39 AM,41.901807567,-87.723835772,"(41.901807567, -87.723835772)"
7520219,HS323551,05/21/2010 06:00:00 PM,011XX S TROY ST,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,1134,011,24,29,05,1155533,1894984,2010,02/04/2016 06:33:39 AM,41.867636169,-87.704485536,"(41.867636169, -87.704485536)"
7520220,HS282816,04/29/2010 08:15:00 PM,031XX N BROADWAY,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,2332,019,44,6,06,1171702,1921067,2010,02/04/2016 06:33:39 AM,41.938869023,-87.644357635,"(41.938869023, -87.644357635)"
7520221,HS250464,04/10/2010 08:43:00 AM,001XX S LOTUS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1522,015,29,25,18,1139900,1899009,2010,02/04/2016 06:33:39 AM,41.878981214,-87.761779189,"(41.878981214, -87.761779189)"
7520222,HS323381,05/21/2010 07:00:00 PM,065XX S RACINE AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0724,007,17,67,08B,1169443,1861521,2010,02/04/2016 06:33:39 AM,41.775519362,-87.654390481,"(41.775519362, -87.654390481)"
7520223,HS323498,05/20/2010 03:00:00 PM,032XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,false,false,1124,011,28,27,08B,1154889,1899837,2010,02/04/2016 06:33:39 AM,41.880966228,-87.706719713,"(41.880966228, -87.706719713)"
7520224,HS323542,05/23/2010 10:52:00 PM,016XX N KEELER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2534,025,30,23,26,1148137,1910578,2010,02/04/2016 06:33:39 AM,41.91057328,-87.731236005,"(41.91057328, -87.731236005)"
7520225,HS323536,05/24/2010 09:00:00 AM,043XX W WILCOX ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,true,1115,011,28,26,26,1147480,1898984,2010,02/04/2016 06:33:39 AM,41.878770719,-87.733947148,"(41.878770719, -87.733947148)"
7520227,HS323589,05/23/2010 12:30:00 AM,030XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1421,014,26,23,14,1155621,1910480,2010,02/04/2016 06:33:39 AM,41.910156907,-87.703745073,"(41.910156907, -87.703745073)"
7520228,HS322282,05/23/2010 01:50:00 PM,091XX S LAFLIN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,true,true,2222,022,21,73,26,1167940,1844110,2010,02/04/2016 06:33:39 AM,41.727773612,-87.660399528,"(41.727773612, -87.660399528)"
7520230,HS323612,05/24/2010 11:05:00 AM,038XX W WEST END AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1122,011,28,26,08A,1150670,1900541,2010,02/04/2016 06:33:39 AM,41.882981565,-87.722193284,"(41.882981565, -87.722193284)"
7520231,HS313787,05/18/2010 01:30:00 PM,085XX S EUCLID AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,true,false,0412,004,8,45,18,1190670,1848795,2010,02/04/2016 06:33:39 AM,41.740111916,-87.576985757,"(41.740111916, -87.576985757)"
7520235,HS323682,05/22/2010 05:00:00 PM,024XX E 100TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,LIBRARY,false,false,0431,004,7,51,14,1193893,1839131,2010,02/04/2016 06:33:39 AM,41.71351467,-87.565493151,"(41.71351467, -87.565493151)"
7520237,HS323523,05/24/2010 10:06:00 AM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0122,001,42,32,06,1176362,1900577,2010,02/04/2016 06:33:39 AM,41.882539542,-87.627850543,"(41.882539542, -87.627850543)"
7520239,HS323527,05/06/2010 09:00:00 AM,017XX W GARFIELD BLVD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0715,007,15,67,11,1165511,1868084,2010,02/04/2016 06:33:39 AM,41.793613345,-87.668618789,"(41.793613345, -87.668618789)"
7520240,HS314703,05/18/2010 09:30:36 PM,072XX S HONORE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0735,007,17,67,18,1165270,1856736,2010,02/04/2016 06:33:39 AM,41.762478065,-87.66982359,"(41.762478065, -87.66982359)"
7520242,HS322312,05/23/2010 09:30:00 AM,100XX S LAFAYETTE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0511,005,9,49,06,1177695,1838490,2010,02/04/2016 06:33:39 AM,41.712136759,-87.624834845,"(41.712136759, -87.624834845)"
7520243,HS323494,03/24/2010 12:01:00 AM,012XX W ROSEDALE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,true,2013,020,48,77,26,1166731,1939312,2010,02/04/2016 06:33:39 AM,41.989042156,-87.662101911,"(41.989042156, -87.662101911)"
7520244,HS323642,05/23/2010 08:00:00 PM,010XX W GEORGE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1932,019,44,6,06,1168779,1919427,2010,02/04/2016 06:33:39 AM,41.934432749,-87.655148007,"(41.934432749, -87.655148007)"
7520247,HS323590,05/24/2010 10:00:00 AM,029XX W FILLMORE ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,true,1135,011,28,29,04A,1157095,1895238,2010,02/04/2016 06:33:39 AM,41.868301629,-87.698744259,"(41.868301629, -87.698744259)"
7520248,HS323559,05/24/2010 10:10:00 AM,003XX E PERSHING RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0211,002,3,35,18,1178944,1879195,2010,02/04/2016 06:33:39 AM,41.823807311,-87.619022647,"(41.823807311, -87.619022647)"
7520250,HS247676,04/08/2010 01:45:00 PM,023XX S WENTWORTH AVE,2091,NARCOTICS,FORFEIT PROPERTY,BANK,true,false,2111,009,25,34,26,1175338,1888854,2010,02/04/2016 06:33:39 AM,41.850393891,-87.63196235,"(41.850393891, -87.63196235)"
7520253,HS323601,05/24/2010 11:15:00 AM,086XX S JEFFERY BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0412,004,8,45,18,1191019,1847985,2010,02/04/2016 06:33:39 AM,41.737880777,-87.575733213,"(41.737880777, -87.575733213)"
7520254,HS323626,05/22/2010 12:00:00 PM,023XX N HARLEM AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,2512,025,36,25,05,1127702,1914839,2010,02/04/2016 06:33:39 AM,41.922635121,-87.806211767,"(41.922635121, -87.806211767)"
7520255,HS323423,05/23/2010 09:00:00 AM,057XX W DIVERSEY AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2514,025,30,19,05,1137431,1918029,2010,02/04/2016 06:33:39 AM,41.931219161,-87.770386729,"(41.931219161, -87.770386729)"
7520256,HS323537,05/24/2010 10:00:00 AM,021XX N MOODY AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,true,2512,025,29,19,26,1135060,1913572,2010,02/04/2016 06:33:39 AM,41.919031027,-87.7792057,"(41.919031027, -87.7792057)"
7520257,HS323505,05/23/2010 06:30:00 PM,052XX S MULLIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0811,008,23,56,07,1134932,1869095,2010,02/04/2016 06:33:39 AM,41.796981812,-87.78072775,"(41.796981812, -87.78072775)"
7520258,HS323595,05/24/2010 10:30:00 AM,049XX W CRYSTAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2533,025,37,25,08B,1143305,1907869,2010,02/04/2016 06:33:39 AM,41.903231192,-87.749054963,"(41.903231192, -87.749054963)"
7520259,HS323553,05/22/2010 11:30:00 PM,030XX W GRACE ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,1733,017,33,16,06,1155246,1925105,2010,02/04/2016 06:33:39 AM,41.950296569,-87.704728781,"(41.950296569, -87.704728781)"
7520264,HS291090,05/04/2010 04:46:00 PM,024XX N HARDING AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,2524,025,30,22,18,1149641,1915913,2010,02/04/2016 06:33:39 AM,41.925183913,-87.725571931,"(41.925183913, -87.725571931)"
7520268,HS302730,05/09/2010 09:00:00 PM,080XX S CARPENTER ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0612,006,21,71,20,1170711,1851535,2010,02/04/2016 06:33:39 AM,41.748088946,-87.650032926,"(41.748088946, -87.650032926)"
7520270,HS313905,05/12/2010 06:30:00 AM,020XX W SUNNYSIDE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1911,019,47,4,06,1162065,1929883,2010,02/04/2016 06:33:39 AM,41.963267665,-87.679528757,"(41.963267665, -87.679528757)"
7520271,HS323497,05/18/2010 10:58:00 AM,031XX N CALIFORNIA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,1411,014,1,21,26,1157169,1920588,2010,02/04/2016 06:33:39 AM,41.937862703,-87.697783101,"(41.937862703, -87.697783101)"
7520272,HS323563,05/24/2010 10:30:00 AM,073XX S YALE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,false,false,0731,007,17,69,26,1175894,1856270,2010,02/04/2016 06:33:39 AM,41.760967834,-87.630899126,"(41.760967834, -87.630899126)"
7520273,HS323619,05/24/2010 10:45:00 AM,013XX S KILDARE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1011,010,24,29,18,1147934,1893336,2010,02/04/2016 06:33:39 AM,41.863263222,-87.732425311,"(41.863263222, -87.732425311)"
7520275,HS323703,05/22/2010 11:30:00 AM,077XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0621,006,17,71,14,1171649,1853444,2010,02/04/2016 06:33:39 AM,41.753306998,-87.646539954,"(41.753306998, -87.646539954)"
7520278,HS323647,05/24/2010 11:35:00 AM,057XX S NORMAL BLVD,3100,PUBLIC PEACE VIOLATION,MOB ACTION,SIDEWALK,false,false,0711,007,3,68,24,1173936,1867042,2010,02/04/2016 06:33:39 AM,41.790571073,-87.637755959,"(41.790571073, -87.637755959)"
7520281,HS323545,05/24/2010 09:02:00 AM,038XX S WASHTENAW AVE,1585,SEX OFFENSE,OTHER,STREET,true,false,0913,009,12,58,17,1158997,1879242,2010,02/04/2016 06:33:39 AM,41.824368054,-87.692200019,"(41.824368054, -87.692200019)"
7520283,HS323702,05/21/2010 02:15:00 PM,001XX N CLARK ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,false,0113,001,42,32,26,1175510,1901439,2010,02/04/2016 06:33:39 AM,41.884924096,-87.630953163,"(41.884924096, -87.630953163)"
7520284,HS323715,05/21/2010 02:00:00 PM,084XX S KERFOOT AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0622,006,21,71,06,1173450,1848991,2010,02/04/2016 06:33:39 AM,41.741047754,-87.64007146,"(41.741047754, -87.64007146)"
7520285,HS323643,05/21/2010 12:00:00 AM,017XX N LATROBE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SPORTS ARENA/STADIUM,false,false,2532,025,37,25,11,1141129,1911009,2010,02/04/2016 06:33:39 AM,41.911888099,-87.756970466,"(41.911888099, -87.756970466)"
7520507,HS323803,05/24/2010 12:49:00 PM,053XX S EMERALD AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0934,009,3,61,08A,1172209,1869476,2010,02/04/2016 06:33:39 AM,41.7972884,-87.644016851,"(41.7972884, -87.644016851)"
7520287,HS323670,05/24/2010 10:50:00 AM,014XX N HUDSON AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, BUILDING",false,false,1821,018,27,8,26,1173056,1909896,2010,02/04/2016 06:33:39 AM,41.908185345,-87.639713484,"(41.908185345, -87.639713484)"
7520288,HS313612,05/24/2010 12:00:00 PM,039XX W MONROE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1122,011,28,26,26,1150104,1899369,2010,02/04/2016 06:33:39 AM,41.87977651,-87.724302219,"(41.87977651, -87.724302219)"
7520289,HS323735,05/23/2010 11:00:00 PM,004XX E 64TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0312,003,20,42,07,1180103,1862668,2010,02/04/2016 06:33:39 AM,41.778429255,-87.615277232,"(41.778429255, -87.615277232)"
7520291,HS323524,05/24/2010 10:00:00 AM,0000X N LA SALLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,false,0113,001,42,32,26,1175126,1900643,2010,02/04/2016 06:33:39 AM,41.882748442,-87.632387132,"(41.882748442, -87.632387132)"
7520292,HS323722,05/24/2010 11:15:00 AM,009XX N MICHIGAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,1833,018,42,8,26,1177324,1906733,2010,02/04/2016 06:33:39 AM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
7520293,HS323666,05/24/2010 11:30:00 AM,036XX W DOUGLAS BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1011,010,24,29,18,1152152,1893044,2010,02/04/2016 06:33:39 AM,41.862379882,-87.716948963,"(41.862379882, -87.716948963)"
7520296,HS323673,05/24/2010 11:03:00 AM,079XX S MARYLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,0624,006,8,44,26,1183280,1852527,2010,02/04/2016 06:33:39 AM,41.750527966,-87.603945545,"(41.750527966, -87.603945545)"
7520297,HS323522,05/24/2010 09:48:00 AM,063XX S TROY ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0823,008,15,66,08A,1156479,1862331,2010,02/04/2016 06:33:39 AM,41.778013152,-87.701893587,"(41.778013152, -87.701893587)"
7520299,HS323345,05/20/2010 01:00:00 PM,037XX W 68TH PL,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,0833,008,13,65,06,1152555,1858923,2010,02/04/2016 06:33:39 AM,41.76873923,-87.716368886,"(41.76873923, -87.716368886)"
7520302,HS321207,05/22/2010 08:10:00 PM,019XX W LAWRENCE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,2032,020,47,4,06,1162852,1931901,2010,02/04/2016 06:33:39 AM,41.968788631,-87.676578363,"(41.968788631, -87.676578363)"
7520303,HS323745,05/24/2010 10:00:00 AM,039XX S LAKE SHORE DR NB,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,2122,002,4,36,06,1183970,1879980,2010,02/04/2016 06:33:39 AM,41.82584526,-87.600559684,"(41.82584526, -87.600559684)"
7520304,HR337522,05/23/2009 06:31:00 PM,028XX E 83RD ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,false,false,0423,004,7,46,24,1196551,1850485,2009,02/04/2016 06:33:39 AM,41.744605553,-87.555382981,"(41.744605553, -87.555382981)"
7520306,HS318544,05/21/2010 09:00:00 AM,049XX S ARCHER AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, BUILDING",false,false,0821,008,14,57,26,1150934,1871470,2010,02/04/2016 06:33:39 AM,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
7520307,HS323713,05/24/2010 11:00:00 AM,007XX N DAMEN AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1313,012,1,24,06,1162932,1905167,2010,02/04/2016 06:33:39 AM,41.89542724,-87.677036675,"(41.89542724, -87.677036675)"
7520308,HS323729,05/23/2010 08:00:00 PM,005XX W ROOSEVELT RD,0810,THEFT,OVER $500,OTHER,false,false,0131,001,2,28,06,1172744,1894970,2010,02/04/2016 06:33:39 AM,41.867234401,-87.641301791,"(41.867234401, -87.641301791)"
7520309,HS323736,05/24/2010 11:33:00 AM,047XX S ROCKWELL ST,0460,BATTERY,SIMPLE,ALLEY,false,false,0911,009,12,58,08B,1159833,1873114,2010,02/04/2016 06:33:39 AM,41.807534909,-87.689301482,"(41.807534909, -87.689301482)"
7520313,HS323525,05/23/2010 11:30:00 PM,049XX S ST LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0223,002,4,38,14,1181091,1872391,2010,02/04/2016 06:33:39 AM,41.805087346,-87.611355859,"(41.805087346, -87.611355859)"
7520314,HS323455,05/23/2010 06:00:00 AM,075XX S STEWART AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0623,006,17,69,06,1174933,1854887,2010,02/04/2016 06:33:39 AM,41.757194197,-87.634462412,"(41.757194197, -87.634462412)"
7520317,HS323676,05/24/2010 11:20:00 AM,049XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PRIVATE, BUILDING",true,false,1531,015,37,25,18,1143286,1907537,2010,02/04/2016 06:33:39 AM,41.902320502,-87.749133059,"(41.902320502, -87.749133059)"
7520319,HS323734,05/21/2010 03:45:00 AM,067XX S DR MARTIN LUTHER KING JR DR,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,true,false,0322,003,20,69,11,1180076,1860574,2010,02/04/2016 06:33:39 AM,41.772683728,-87.615440298,"(41.772683728, -87.615440298)"
7520320,HS323541,04/20/2010 08:00:00 AM,046XX S RACINE AVE,0810,THEFT,OVER $500,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,0921,009,11,61,06,1169107,1874020,2010,02/04/2016 06:33:39 AM,41.809825331,-87.65526082,"(41.809825331, -87.65526082)"
7520321,HS323709,05/24/2010 12:01:00 AM,034XX N MAJOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1633,016,38,15,14,1137750,1922500,2010,02/04/2016 06:33:39 AM,41.943482302,-87.769106308,"(41.943482302, -87.769106308)"
7520322,HS323580,05/21/2010 09:00:00 AM,069XX S KIMBARK AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0321,003,5,69,06,1185931,1859292,2010,02/04/2016 06:33:39 AM,41.769029686,-87.594018115,"(41.769029686, -87.594018115)"
7520323,HS323586,05/24/2010 09:00:00 AM,007XX E 47TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,0223,002,4,38,26,1181842,1874007,2010,02/04/2016 06:33:39 AM,41.809504436,-87.608551557,"(41.809504436, -87.608551557)"
7520327,HS323688,05/24/2010 11:45:00 AM,011XX W WILSON AVE,0820,THEFT,$500 AND UNDER,CTA PLATFORM,true,false,2311,019,46,3,06,1167916,1930703,2010,02/04/2016 06:33:39 AM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)"
7520329,HS323638,05/24/2010 11:00:00 AM,037XX W LELAND AVE,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,1723,017,39,14,08B,1150613,1930973,2010,02/04/2016 06:33:39 AM,41.966490762,-87.721605386,"(41.966490762, -87.721605386)"
7520330,HS323406,05/24/2010 08:00:00 AM,094XX S SANGAMON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2223,022,21,73,14,1171645,1842159,2010,02/04/2016 06:33:39 AM,41.722339505,-87.646884473,"(41.722339505, -87.646884473)"
7520331,HS321770,05/23/2010 06:00:00 AM,007XX W 81ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0622,006,21,71,08B,1172608,1851157,2010,02/04/2016 06:33:39 AM,41.747010115,-87.643092821,"(41.747010115, -87.643092821)"
7520332,HS323675,05/24/2010 03:30:00 AM,035XX W SCHOOL ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1732,017,35,21,26,1152394,1921722,2010,02/04/2016 06:33:39 AM,41.941070286,-87.715302192,"(41.941070286, -87.715302192)"
7520333,HS321901,05/23/2010 09:15:00 AM,005XX W 80TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0621,006,17,44,08A,1174234,1851863,2010,02/04/2016 06:33:39 AM,41.748911521,-87.637113811,"(41.748911521, -87.637113811)"
7520335,HS323620,05/24/2010 08:23:00 AM,103XX S CORLISS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0512,005,9,50,26,1183400,1836648,2010,02/04/2016 06:33:39 AM,41.706951365,-87.603998844,"(41.706951365, -87.603998844)"
7520340,HS321943,05/22/2010 07:00:00 PM,013XX W 76TH ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0612,006,17,71,06,1168669,1854374,2010,02/04/2016 06:33:39 AM,41.755923803,-87.65743376,"(41.755923803, -87.65743376)"
7520341,HS322109,05/23/2010 06:00:00 AM,023XX W 80TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0835,008,18,70,14,1162221,1851551,2010,02/04/2016 06:33:39 AM,41.748313655,-87.681142739,"(41.748313655, -87.681142739)"
7520342,HS323717,05/24/2010 05:45:00 AM,002XX W 75TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0731,007,17,69,03,1176131,1855244,2010,02/04/2016 06:33:39 AM,41.758147057,-87.630061253,"(41.758147057, -87.630061253)"
7520345,HS323653,05/24/2010 11:30:00 AM,035XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1412,014,35,21,14,1152241,1921052,2010,02/04/2016 06:33:39 AM,41.93923478,-87.715882266,"(41.93923478, -87.715882266)"
7520346,HS320109,05/22/2010 04:00:00 AM,053XX N LINCOLN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,false,false,2011,020,40,4,14,1158471,1935320,2010,02/04/2016 06:33:39 AM,41.978261558,-87.692593155,"(41.978261558, -87.692593155)"
7520348,HS323550,05/24/2010 10:02:00 AM,004XX E 34TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2122,002,4,35,06,1179925,1882604,2010,02/04/2016 06:33:39 AM,41.833139425,-87.615319213,"(41.833139425, -87.615319213)"
7520356,HS323720,05/24/2010 12:05:00 PM,030XX W WALNUT ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1331,012,2,27,18,1156102,1901478,2010,02/04/2016 06:33:39 AM,41.885444902,-87.70222133,"(41.885444902, -87.70222133)"
7520357,HS323562,05/19/2010 04:30:00 AM,049XX W POTOMAC AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2533,025,37,25,14,1143263,1908199,2010,02/04/2016 06:33:39 AM,41.904137533,-87.749200985,"(41.904137533, -87.749200985)"
7520358,HS323629,05/24/2010 11:10:00 AM,024XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0825,008,15,66,18,1161027,1862810,2010,02/04/2016 06:33:39 AM,41.779234743,-87.685207125,"(41.779234743, -87.685207125)"
7520359,HS318538,05/21/2010 09:50:00 AM,079XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0623,006,6,44,08B,1179848,1852503,2010,02/04/2016 06:33:39 AM,41.750541257,-87.616522616,"(41.750541257, -87.616522616)"
7520361,HS323441,05/23/2010 02:00:00 PM,086XX S DREXEL AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,true,0632,006,8,44,04A,1183731,1847963,2010,02/04/2016 06:33:39 AM,41.737993358,-87.602434945,"(41.737993358, -87.602434945)"
7520362,HS323341,05/24/2010 01:30:00 AM,069XX S JEFFERY BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,0332,003,5,43,06,1190745,1859260,2010,02/04/2016 06:33:39 AM,41.768826969,-87.57637362,"(41.768826969, -87.57637362)"
7520363,HS323708,05/24/2010 12:10:00 PM,031XX W HURON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1313,012,27,23,18,1155142,1904491,2010,02/04/2016 06:33:39 AM,41.893732184,-87.705665711,"(41.893732184, -87.705665711)"
7520364,HS323644,05/21/2010 06:00:00 PM,094XX S WESTERN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,2221,022,19,72,06,1162031,1842028,2010,02/04/2016 06:33:39 AM,41.722184992,-87.68210301,"(41.722184992, -87.68210301)"
7520365,HS323573,05/24/2010 10:30:00 AM,048XX W NORTH AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2533,025,37,25,06,1143844,1910199,2010,02/04/2016 06:33:39 AM,41.909614875,-87.747016581,"(41.909614875, -87.747016581)"
7520371,HS323730,05/24/2010 12:00:00 AM,013XX W 95TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2222,022,21,73,06,1169093,1841760,2010,02/04/2016 06:33:39 AM,41.72130005,-87.656243596,"(41.72130005, -87.656243596)"
7520372,HS323692,05/24/2010 11:40:00 AM,075XX S STEWART AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,0621,006,17,69,18,1174932,1854921,2010,02/04/2016 06:33:39 AM,41.75728752,-87.634465065,"(41.75728752, -87.634465065)"
7520373,HS323766,05/24/2010 12:20:00 PM,012XX W 111TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2234,022,34,75,04A,1170140,1831176,2010,02/04/2016 06:33:39 AM,41.692233255,-87.652715044,"(41.692233255, -87.652715044)"
7520374,HS323489,05/23/2010 11:00:00 PM,041XX N MARMORA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1624,016,38,15,07,1136279,1926834,2010,02/04/2016 06:33:39 AM,41.955401682,-87.774409198,"(41.955401682, -87.774409198)"
7520375,HS323674,05/22/2010 12:01:00 AM,020XX S WABASH AVE,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,0134,001,3,33,06,1177071,1890585,2010,02/04/2016 06:33:39 AM,41.855104858,-87.625549632,"(41.855104858, -87.625549632)"
7520382,HS323706,05/23/2010 09:00:00 AM,019XX W BLOOMINGDALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1434,014,32,24,05,1162976,1912000,2010,02/04/2016 06:33:39 AM,41.91417657,-87.676682967,"(41.91417657, -87.676682967)"
